24521,11870,b'Nitzschia subcapitellata'
24521,11871,b'Nitzschia thermalis'
24521,11872,b'Nitzschia commutata'
24521,11873,b'Nitzschia sociabilis'
11737,11874,b'Nitzschia palea var. debilis'
24521,11875,b'Nitzschia angustatula'
11806,11876,b'Nitzschia sinuata var. delognei'
24521,11877,b'Nitzschia angusteforaminata'
24521,11878,b'Nitzschia bacillum'
24521,11879,b'Nitzschia elegantula'
24521,11880,b'Nitzschia valdecostata'
24521,11881,b'Nitzschia vasta'
11725,11882,b'Nitzschia fonticola var. pelagica'
11924,11883,b'Nitzschia compressa var. vexans'
24521,11884,b'Nitzschia fruticosa'
24521,11885,b'Nitzschia philippinarum'
24521,11886,b'Nitzschia ambigua'
24521,11887,b'Nitzschia rautenbachiae'
24521,11888,b'Nitzschia siliqua'
24521,11889,b'Nitzschia constricta'
24521,11890,b'Nitzschia similis'
24521,11891,b'Nitzschia graciloides'
24521,11892,b'Nitzschia geitleri'
24521,11893,b'Nitzschia desertorum'
24521,11894,b'Nitzschia agnita'
24521,11895,b'Nitzschia draveillensis'
24521,11896,b'Nitzschia dubiformis'
11924,11897,b'Nitzschia compressa fo. minor'
24521,11898,b'Nitzschia tryblionella'
24521,11899,b'Nitzschia cf. fonticola FRITZ'
24521,11900,b'Nitzschia cf. palea FRITZ'
24521,11901,b'Nitzschia sp. a BATT'
24521,11902,b'Nitzschia radicula'
24521,11903,b'Nitzschia cf. bacillum LAIRD'
24521,11904,b'Nitzschia cf. etoshensis LAIRD'
24521,11905,b'Nitzschia cf. gracilis LAIRD'
24521,11906,b'Nitzschia cf. valdestriata LAIRD'
24521,11907,b'Nitzschia nana'
24521,11908,b'Nitzschia flexoides'
24521,11909,b'Nitzschia supralitorea'
24521,11910,b'Nitzschia bergii'
24521,11911,b'Nitzschia silicula'
11902,11912,b'Nitzschia radicula var. rostrata'
24521,11913,b'Nitzschia subcommunis'
24521,11914,b'Nitzschia aurariae'
24521,11915,b'Nitzschia flexa'
2519,46130,b'Clematis vitalba group'
24521,11916,b'Nitzschia incognita'
24521,11917,b'Nitzschia lacunarum'
24521,11918,b'Nitzschia acidoclinata'
24521,11919,b'Nitzschia bita'
24521,11920,b'Nitzschia tubicola'
24521,11921,b'Nitzschia levidensis'
24521,11922,b'Nitzschia pellucida'
11718,11923,b'Nitzschia amphibia fo. frauenfeldii'
24521,11924,b'Nitzschia compressa'
24521,11925,b'Nitzschia terrestris'
24521,11926,b'Nitzschia bacilliformis'
24521,11927,b'Nitzschia lacuum'
24521,11928,b'Nitzschia solita'
24521,11929,b'Nitzschia normanii'
24521,11930,b'Nitzschia bryophila'
11838,11931,b'Nitzschia filiformis var. conferta'
24521,11932,b'Nitzschia perspicua'
24521,11933,b'Nitzschia fossilis'
24521,11934,b'Nitzschia rectiformis'
24521,11935,b'Nitzschia leistikowii'
24521,11936,b'Nitzschia scalpelliformis'
24521,11937,b'Nitzschia thermaloides'
24521,11938,b'Nitzschia wuellerstorffii'
24521,11939,b'Nitzschia lorenziana'
24521,11941,b'Nitzschia pseudofonticola'
24521,11942,b'Nitzschia sp. 0V UL NAWQA KM'
24521,11943,b'Nitzschia suchlandti'
24521,11944,b'Nitzschia harderi'
24521,11945,b'Nitzschia diversa'
24521,11946,b'Nitzschia spp.'
24521,11947,b'Nitzschia sp. 1?'
24521,11948,b'Nitzschia sp. 2 ?'
24521,11949,b'Nitzschia sp. 3 ?'
24521,11950,b'Nitzschia sp. 4 ?'
24521,11951,b'Nitzschia sp. 5 ?'
24521,11952,b'Nitzschia sp. 6 ?'
24521,11953,b'Nitzschia sp. 7 ?'
24521,11954,b'Nitzschia sp. 8 ?'
24521,11955,b'Nitzschia sp. 9 ?'
24528,11956,b'Opephora sp. 1 PIRLA'
24528,11957,b'Opephora martyi'
24528,11958,b'Opephora pacifica'
24528,11959,b'Opephora olsenii'
24528,11960,b'Opephora cf. olsenii FRITZ'
24528,11961,b'Opephora sp. 1 ?'
24533,11962,b'Peronia fibula'
24533,11963,b'Peronia heribaudi'
24533,11964,b'Peronia sp. 1?'
5397,11965,b'Pinnularia abaujensis'
11965,11966,b'Pinnularia abaujensis var. linearis'
11965,11967,b'Pinnularia abaujensis var. rostrata'
5397,11968,b'Pinnularia sp. 3 PIRLA'
11965,11969,b'Pinnularia abaujensis var. subundulata'
5397,11970,b'Pinnularia hemiptera'
24535,11971,b'Pinnularia acuminata var. bielawskii'
24535,11972,b'Pinnularia acuminata var. interrupta'
5397,11973,b'Pinnularia appendiculata'
5397,11974,b'Pinnularia biceps'
11974,11975,b'Pinnularia biceps fo. petersenii'
5397,11976,b'Pinnularia borealis'
11976,11977,b'Pinnularia borealis var. 1 PIRLA'
1727,46132,b'cf. Ficus'
5397,11978,b'Pinnularia braunii'
11978,11979,b'Pinnularia braunii var. amphicephala'
11978,11980,b'Pinnularia braunii var. marginata'
5397,11981,b'Pinnularia brebissonii'
11981,11982,b'Pinnularia brebissonii var. diminuta'
5397,11983,b'Pinnularia brevicostata'
11983,11984,b'Pinnularia brevicostata var. 1 PIRLA'
5397,11985,b'Pinnularia caudata'
5397,11986,b'Pinnularia sp. 14 PIRLA'
5397,11987,b'Pinnularia cleveii'
5397,11988,b'Pinnularia divergens'
11988,11989,b'Pinnularia divergens var. elliptica'
5397,11990,b'Pinnularia divergentissima'
5397,11991,b'Pinnularia formica'
5397,11992,b'Pinnularia gentilis'
5397,11993,b'Pinnularia hilseana'
5397,11994,b'Pinnularia inflata'
5397,11995,b'Pinnularia intermedia'
5397,11996,b'Pinnularia latevittata'
11996,11997,b'Pinnularia latevittata var. domingensis'
5397,11998,b'Pinnularia legumen'
5397,11999,b'Pinnularia maior'
11999,12000,b'Pinnularia maior var. subacuta'
11999,12001,b'Pinnularia maior var. transversa'
5397,12002,b'Pinnularia mesogongyla'
5397,12003,b'Pinnularia mesolepta'
12003,12004,b'Pinnularia mesolepta var. angusta'
5397,12005,b'Pinnularia microstauron'
5397,12006,b'Pinnularia mormonorum'
5397,12007,b'Pinnularia nodosa'
5397,12008,b'Pinnularia obscura'
5397,12009,b'Pinnularia oculus'
5397,12010,b'Pinnularia rupestris'
5397,12011,b'Pinnularia ruttneri'
5397,12012,b'Pinnularia stauroptera'
12012,12013,b'Pinnularia stauroptera var. clevei'
12012,12014,b'Pinnularia stauroptera var. longa'
5397,12015,b'Pinnularia stomatophora'
5397,12016,b'Pinnularia subcapitata'
12003,12017,b'Pinnularia mesolepta var. 1 PIRLA'
12016,12018,b'Pinnularia subcapitata var. paucistriata'
5397,12019,b'Pinnularia sublinearis'
5397,12020,b'Pinnularia sp. 11 PIRLA'
5397,12021,b'Pinnularia subsolaris'
12021,12022,b'Pinnularia subsolaris var. truncata'
5397,12023,b'Pinnularia substomatophora'
5397,12024,b'Pinnularia sudetica'
5397,12025,b'Pinnularia termitina'
5397,12026,b'Pinnularia undulata'
5397,12027,b'Pinnularia viridis'
12027,12028,b'Pinnularia viridis var. commutata'
12027,12029,b'Pinnularia viridis var. minor'
11974,12030,b'Pinnularia biceps var. pusilla'
5397,12031,b'Pinnularia sp. 13 PIRLA'
5397,12032,b'Pinnularia sp. 21 PIRLA'
5397,12033,b'Pinnularia kwacksii'
11965,12034,b'Pinnularia abaujensis var. lacustris'
5397,12035,b'Pinnularia sp. 9 PIRLA'
12005,12036,b'Pinnularia microstauron var. adirondackensis'
5397,12037,b'Pinnularia sp. 8 PIRLA'
12005,12038,b'Pinnularia microstauron var. lunicus'
11976,12039,b'Pinnularia borealis var. rectangularis'
5397,12040,b'Pinnularia pogoii'
5397,12041,b'Pinnularia sundaensis'
5397,12042,b'Pinnularia cf. braunii var. amphicephala fo. subconica'
5397,12043,b'Pinnularia polyonca'
5397,12044,b'Pinnularia turnerae'
5397,12045,b'Pinnularia sp. 1 PIRLA'
5397,12046,b'Pinnularia sp. 22 PIRLA'
5397,12047,b'Pinnularia sp. 23 PIRLA'
11976,12048,b'Pinnularia borealis var. 2 PIRLA'
11976,12049,b'Pinnularia borealis var. 3 PIRLA'
12007,12050,b'Pinnularia nodosa var. constricta fo. truncata'
5397,12051,b'Pinnularia sp. 12 PIRLA'
12023,12052,b'Pinnularia substomatophora var. 1 PIRLA'
5397,12053,b'Pinnularia sp. 10 PIRLA'
5397,12054,b'Pinnularia boyeri'
5397,12055,b'Pinnularia dubitabilis'
12027,12056,b'Pinnularia viridis (CAF)'
5397,12057,b'Pinnularia sp. 20 PIRLA'
12094,12058,b'Pinnularia acrosphaeria var. turgidula'
12016,12059,b'Pinnularia subcapitata var. 1 PIRLA'
5397,12060,b'Pinnularia sp. 24 PIRLA'
5397,12061,b'Pinnularia sp. 25 PIRLA'
5397,12062,b'Pinnularia sp. 26 PIRLA'
5397,12063,b'Pinnularia sp. 27 PIRLA'
5397,12064,b'Pinnularia sp. 28 PIRLA'
5397,12065,b'Pinnularia sp. 29 PIRLA'
5397,12066,b'Pinnularia sp. 30 PIRLA'
5397,12067,b'Pinnularia sp. 31 PIRLA'
5397,12068,b'Pinnularia sp. 32 PIRLA'
5397,12069,b'Pinnularia sp. 33 PIRLA'
5397,12070,b'Pinnularia sp. 34 PIRLA'
5397,12071,b'Pinnularia sp. 35 PIRLA'
5397,12072,b'Pinnularia sp. 36 PIRLA'
5397,12073,b'Pinnularia sp. 37 PIRLA'
5397,12074,b'Pinnularia sp. 38 PIRLA'
5397,12075,b'Pinnularia sp. 39 PIRLA'
5397,12076,b'Pinnularia sp. 40 PIRLA'
5397,12077,b'Pinnularia sp. 42 PIRLA'
5397,12078,b'Pinnularia sp. 43 PIRLA'
5397,12079,b'Pinnularia sp. 44 PIRLA'
5397,12080,b'Pinnularia sp. 45 PIRLA'
12023,12081,b'Pinnularia substomatophora var. 2 PIRLA'
5397,12082,b'Pinnularia cardinaliculus'
5397,12083,b'Pinnularia sp. 46 PIRLA'
5397,12084,b'Pinnularia sp. 48 PIRLA'
5397,12085,b'Pinnularia sp. 49 PIRLA'
11988,12086,b'Pinnularia divergens var. bacillaris'
11999,12087,b'Pinnularia maior var. pulchella'
5397,12088,b'Pinnularia obliquestriata'
5397,12089,b'Pinnularia bihastata'
5397,12090,b'Pinnularia streptoraphe'
5397,12091,b'Pinnularia sp. 50 PIRLA'
5397,12092,b'Pinnularia cf. acuminata var. instabilis'
5397,12093,b'Pinnularia cf. substomatophora'
5397,12094,b'Pinnularia acrosphaeria'
5397,12095,b'Pinnularia dactylus'
5397,12096,b'Pinnularia lundii'
5397,12097,b'Pinnularia burkii'
5397,12098,b'Pinnularia ignobilis'
12003,12099,b'Pinnularia mesolepta var. robusta'
5397,12100,b'Pinnularia gibba'
5397,12101,b'Pinnularia lata'
12005,12102,b'Pinnularia microstauron var. brebissonii'
5397,12103,b'Pinnularia pseudomicrostauron'
5397,12104,b'Pinnularia cf. 18 ANS PIRLA'
5397,12105,b'Pinnularia macilenta'
5397,12106,b'Pinnularia subgibba'
12094,12107,b'Pinnularia acrosphaeria var. 1 ANS CWR NI'
5397,12108,b'Pinnularia subrostrata'
5397,12109,b'Pinnularia lagerstedtii'
5397,12110,b'Pinnularia interrupta'
12100,12111,b'Pinnularia gibba var. mesogongyla'
5397,12112,b'Pinnularia lapponica'
5397,12113,b'Pinnularia acoricola'
5397,12114,b'Pinnularia suchlandti'
30524,44126,"b'Fungi (type 9, UAB)'"
5397,12115,b'Pinnularia meridiana'
5397,12116,b'Pinnularia cf. viridis PLUS maior LAIRD'
5397,12117,b'Pinnularia spp.'
5397,12118,b'Pinnularia sp. 1?'
5397,12119,b'Pinnularia sp. 2?'
5397,12120,b'Pinnularia sp. 3?'
5397,12121,b'Pinnularia sp. 4?'
5397,12122,b'Pinnularia sp. 5?'
5397,12123,b'Pinnularia sp. 6?'
5397,12124,b'Pinnularia sp. 7?'
5397,12125,b'Pinnularia sp. 8?'
5397,12126,b'Pinnularia sp. 9?'
5397,12127,b'Pinnularia sp. 10?'
24543,12128,b'Plagiotropis lepidoptera'
12128,12129,b'Plagiotropis lepidoptera var. proboscidea'
24543,12130,b'Plagiotropis arizonica'
24549,12131,b'Pleurosigma australe'
24549,12132,b'Pleurosigma elongatum'
24549,12133,b'Pleurosigma salinarum'
24549,12134,b'Pleurosigma delicatulum'
24549,12135,b'Pleurosigma angulatum'
24562,12136,b'Reimeria sinuata'
24564,12137,b'Rhizosolenia eriensis'
24564,12138,b'Rhizosolenia gracilis'
24564,12139,b'Rhizosolenia spp.'
24564,12140,b'Rhizosolenia sp. 1 ?'
24564,12141,b'Rhizosolenia sp. 2 ?'
24565,12142,b'Rhoicosphenia curvata'
24566,12143,b'Rhopalodia gibba'
12143,12144,b'Rhopalodia gibba var. ventricosa'
24566,12145,b'Rhopalodia parallela'
12147,12146,b'Rhopalodia gibberula var. vanheurckii'
24566,12147,b'Rhopalodia gibberula'
24566,12148,b'Rhopalodia musculus'
24566,12149,b'Rhopalodia brebissonii'
24566,12150,b'Rhopalodia acuminata'
24566,12151,b'Rhopalodia cf. acuminata LAIRD'
24566,12152,b'Rhopalodia cf. gibberula LAIRD'
24566,12153,b'Rhopalodia rupestris'
24566,12154,b'Rhopalodia operculata'
12143,12155,b'Rhopalodia gibba var. minuta'
24566,12156,b'Rhopalodia spp.'
24573,12157,b'Simonsenia delognei'
24574,12158,b'Skeletonema costatum'
33809,46134,b'cf. Pyrus'
24574,12159,b'Skeletonema potamos'
24583,12160,b'Stephanopyxis sp. FRITZ'
24576,12161,b'Stauroneis amphioxys'
24576,12162,b'Stauroneis anceps'
12162,12163,b'Stauroneis anceps fo. gracilis'
12162,12164,b'Stauroneis anceps fo. linearis'
24576,12165,b'Stauroneis dilatata'
24576,12166,b'Stauroneis fluminea'
24576,12167,b'Stauroneis smithii'
24576,12168,b'Stauroneis kriegeri'
24576,12169,b'Stauroneis lapponica'
24576,12170,b'Stauroneis livingstonii'
12199,12171,b'Stauroneis nobilis var. baconiana'
24576,12172,b'Stauroneis obtusa'
24576,12173,b'Stauroneis phoenicenteron'
12173,12174,b'Stauroneis phoenicenteron fo. gracilis'
22867,20333,b'Pegomya sp.'
24576,12175,b'Stauroneis producta'
12167,12176,b'Stauroneis smithii var. incisa'
24576,12177,b'Stauroneis staurolineata'
24576,12178,b'Stauroneis stodderi'
24576,12179,b'Stauroneis sp. 1 PIRLA'
12162,12180,b'Stauroneis anceps var. 2 PIRLA'
12199,12181,b'Stauroneis nobilis var. gracilis'
12162,12182,b'Stauroneis anceps var. 1 PIRLA'
12162,12183,b'Stauroneis anceps var. 3 PIRLA'
12199,12184,b'Stauroneis nobilis fo. alabamae'
24576,12185,b'Stauroneis truncata'
24576,12186,b'Stauroneis sp. 2 PIRLA'
24576,12187,b'Stauroneis sp. 3 PIRLA'
12167,12188,b'Stauroneis smithii var. sagitta'
12162,12189,b'Stauroneis anceps (CAF)'
24576,12190,b'Stauroneis agrestis'
12162,12191,b'Stauroneis anceps var. 4 PIRLA'
24576,12192,b'Stauroneis acuta'
12162,12193,b'Stauroneis anceps var. americana'
24576,12194,b'Stauroneis thermicola'
12194,12195,b'Stauroneis thermicola fo. lanceolata'
24576,12196,b'Stauroneis tackei'
24576,12197,b'Stauroneis legumen'
24576,12198,b'Stauroneis borrichii'
24576,12199,b'Stauroneis nobilis'
24577,12200,b'Stauroneis ignorata var. rupestris'
24576,12201,b'Stauroneis alpina'
24576,12202,b'Stauroneis pseudosubobtusoides'
24576,12203,b'Stauroneis prominula'
12162,12204,"b'Stauroneis anceps fo. gracilis PLUS vars. 1, 2, and 3'"
24576,12205,b'Stauroneis spp.'
24576,12206,b'Stauroneis sp. 1?'
24576,12207,b'Stauroneis sp. 2?'
24576,12208,b'Stauroneis sp. 3?'
24576,12209,b'Stauroneis sp. 4?'
24581,12210,b'Stenopterobia arctica'
24581,12211,b'Stenopterobia intermedia'
24581,12212,b'Stenopterobia anceps'
12211,12213,b'Stenopterobia intermedia fo. subacuta'
24581,12214,b'Stenopterobia densestriata'
24581,12215,b'Stenopterobia delicatissima'
24581,12216,b'Stenopterobia curvula'
24581,12217,b'Stenopterobia spp.'
24582,12218,b'Stephanodiscus niagarae'
24582,12219,b'Stephanodiscus parvus'
24582,12220,b'Stephanodiscus sp. 2 PIRLA'
24582,12221,b'Stephanodiscus sp. 3 PIRLA'
24582,12222,b'Stephanodiscus sp. 4 PIRLA'
24582,12223,b'Stephanodiscus sp. 5 PIRLA'
24582,12224,b'Stephanodiscus sp. 6 PIRLA'
24582,12225,b'Stephanodiscus astraea'
24582,12226,b'Stephanodiscus hantzschii'
24582,12227,b'Stephanodiscus alpinus'
24582,12228,b'Stephanodiscus minutulus'
24582,12229,b'Stephanodiscus parvus/S. hantzschii'
24582,12230,b'Stephanodiscus cf. medius FRITZ'
24582,12231,b'Stephanodiscus cf. oregonica FRITZ'
24582,12232,b'Stephanodiscus medius'
24582,12233,b'Stephanodiscus agassizensis'
24582,12234,b'Stephanodiscus rotula'
24521,12700,b'Nitzschia sinuata type BRADBURY'
12226,12235,b'Stephanodiscus hantzschii fo. tenuis'
24582,12236,b'Stephanodiscus spp.'
24582,12237,b'Stephanodiscus sp. 1?'
24584,12238,b'Surirella adumbratus'
24584,12239,b'Surirella angusta'
24584,12240,b'Surirella cf. gradifera'
24584,12241,b'Surirella angustiformis'
24584,12242,b'Surirella biseriata'
24584,12243,b'Surirella cf. cuspidata'
12242,12244,b'Surirella biseriata var. bifrons'
24584,12245,b'Surirella alicula'
24584,12246,b'Surirella capronii'
24584,12247,b'Surirella cuspidata'
24584,12248,b'Surirella delicatissima'
12248,12249,b'Surirella delicatissima var. 1 PIRLA'
24584,12250,b'Surirella gracilis'
24584,12251,b'Surirella linearis'
12251,12252,b'Surirella linearis var. constricta'
12251,12253,b'Surirella linearis var. helvetica'
24584,12254,b'Surirella ovata'
24584,12255,b'Surirella papillifera'
24584,12256,b'Surirella robusta'
24584,12257,b'Surirella tenera'
24584,12258,b'Surirella tenuis'
24584,12259,b'Surirella tenuissima'
24584,12260,b'Surirella sp. 1 PIRLA'
24584,12261,b'Surirella sp. 3 PIRLA'
24584,12262,b'Surirella sp. 6 PIRLA'
24584,12263,b'Surirella sp. 8 PIRLA'
24584,12264,b'Surirella sp. 11 PIRLA'
12248,12265,b'Surirella delicatissima var. 2 PIRLA'
24584,12266,b'Surirella sp. 2 PIRLA'
24584,12267,b'Surirella sp. 4 PIRLA'
24584,12268,b'Surirella sp. 5 PIRLA'
12248,12269,b'Surirella delicatissima fo. tenuissima'
12248,12270,b'Surirella delicatissima var. 3 PIRLA'
24584,12271,b'Surirella sp. 12 PIRLA'
24584,12272,b'Surirella guatimalensis'
24584,12273,b'Surirella sp. 13 PIRLA'
24584,12274,b'Surirella sp. 14 PIRLA'
24584,12275,b'Surirella sp. 15 PIRLA'
12257,12276,b'Surirella tenera var. nervosa'
24584,12277,b'Surirella sp. 16 PIRLA'
24584,12278,b'Surirella sp. 17 PIRLA'
24584,12279,b'Surirella ovalis'
24584,12280,b'Surirella cruciata'
24584,12281,b'Surirella stalagma'
24584,12282,b'Surirella brightwellii'
24584,12283,b'Surirella minuta'
12254,12284,b'Surirella ovata var. pinnata'
24584,12285,b'Surirella striatula'
24584,12286,b'Surirella suecica'
24584,12287,b'Surirella turgida'
24584,12288,b'Surirella birostrata'
24584,12289,b'Surirella iowensis'
24584,12290,b'Surirella spiralis'
12254,12291,b'Surirella ovata var. crumena'
24584,12292,b'Surirella peisonis'
12297,12293,b'Surirella brebissonii var. kuetzingii'
24584,12294,b'Surirella crumena'
24584,12295,b'Surirella hoefleri'
24584,12296,b'Surirella cf. brebissonii var. kuetzingii LAIRD'
24584,12297,b'Surirella brebissonii'
24584,12298,b'Surirella amphioxys'
12254,12299,b'Surirella ovata var. africana'
12256,12300,b'Surirella robusta var. splendida fo. constricta'
24584,12301,b'Surirella elegans'
24584,12302,b'Surirella bifrons'
24584,12303,b'Surirella bohemica'
24584,12304,b'Surirella splendida'
24584,12305,b'Surirella subsalsa'
12297,12306,b'Surirella brebissonii var. punctata'
24584,12307,b'Surirella roba'
24584,12308,b'Surirella patella'
24584,12309,b'Surirella spp.'
24584,12310,b'Surirella sp. 1?'
24584,12311,b'Surirella sp. 2 ?'
24584,12312,b'Surirella sp. 3 ?'
24584,12313,b'Surirella sp. 4 ?'
24584,12314,b'Surirella sp. 5 ?'
24584,12315,b'Surirella sp. 6 ?'
24585,12316,b'Synedra amphicephala'
12316,12317,b'Synedra amphicephala var. austriaca'
24585,12318,b'Synedra sp. 3 PIRLA'
24585,12319,b'Synedra famelica'
12342,12320,b'Synedra filiformis var. capitata'
12342,12321,b'Synedra filiformis var. exilis'
24585,12322,b'Synedra sp. 5 PIRLA'
24585,12323,b'Synedra incisa'
24585,12324,b'Synedra minuscula'
24585,12325,b'Synedra planktonica'
24585,12326,b'Synedra nana'
24585,12327,b'Synedra cyclopum'
24585,12328,b'Synedra parasitica'
24585,12329,b'Synedra radians'
24585,12330,b'Synedra rumpens'
12330,12331,b'Synedra rumpens var. fragilarioides'
12330,12332,b'Synedra rumpens var. familiaris'
12330,12333,b'Synedra rumpens var. scotica'
24585,12334,b'Synedra socia'
24585,12335,b'Synedra tabulata'
12335,12336,b'Synedra tabulata var. acuminata'
24585,12337,b'Synedra tenera'
24585,12338,b'Synedra ulna'
12338,12339,b'Synedra ulna var. chaseana'
12338,12340,b'Synedra ulna var. danica'
28765,12341,b'Synedra ulna var. oxyrhynchus fo. mediocontracta'
24585,12342,b'Synedra filiformis'
24585,12343,b'Synedra sp. 1 PIRLA'
24585,12344,b'Synedra subrhombica'
24585,12345,b'Synedra sp. 4 PIRLA'
12330,12346,b'Synedra rumpens var. 1 PIRLA'
24585,12347,b'Synedra cf. famelica'
12338,12348,b'Synedra ulna vars.'
24585,12349,b'Synedra capitata'
24585,12350,b'Synedra pulchella'
24585,12351,b'Synedra sp. 6 PIRLA'
24585,12352,b'Synedra sp. 7 PIRLA'
24585,12353,b'Synedra sp. 9 PIRLA'
24585,12354,b'Synedra sp. 10 PIRLA'
24585,12355,b'Synedra sp. 8 PIRLA'
24586,12357,b'Synedra acus var. radians'
24585,12358,b'Synedra sp. 11 PIRLA'
24586,12359,b'Synedra acus var. angustissima'
24585,12360,b'Synedra delicatissima'
12330,12361,b'Synedra rumpens var. 2 PIRLA'
24585,12362,b'Synedra fasciculata'
12338,12363,b'Synedra ulna var. contracta'
12338,12364,b'Synedra ulna var. ramesi'
24585,12365,b'Synedra mazamaensis'
24585,12366,b'Synedra goulardi'
12338,12367,b'Synedra ulna var. constricta'
12338,12368,b'Synedra ulna var. spathulifera'
24585,12369,b'Synedra berolinensis'
24585,12370,b'Synedra hartii'
24585,12371,b'Synedra cf. filiformis FRITZ'
24585,12372,b'Synedra ulna PLUS acus LAIRD'
24585,12373,b'Synedra spp.'
24585,12374,b'Synedra sp. 1 ?'
24585,12375,b'Synedra sp. 2 ?'
24585,12376,b'Synedra sp. 3 ?'
24585,12377,b'Synedra sp. 4 ?'
24585,12378,b'Synedra sp. 5 ?'
24587,12379,b'Tabellaria binalis'
24587,12380,b'Tabellaria fenestrata'
24587,12381,b'Tabellaria flocculosa'
24587,12382,"b'Tabellaria flocculosa (strain III, sensu Koppen)'"
24587,12383,"b'Tabellaria flocculosa (strain IV, sensu Koppen)'"
12381,12384,b'Tabellaria flocculosa var. linearis'
24587,12385,b'Tabellaria quadriseptata'
24587,12386,"b'Tabellaria flocculosa (strain IIIp, sensu Koppen)'"
24587,12387,b'Tabellaria flocculosa (CAF)'
24587,12388,b'Tabellaria linearis var. quadriseptata (transition)'
24587,12389,b'Tabellaria binalis var. elliptica'
24587,12390,b'Tabellaria ventricosa'
24587,12391,b'Tabellaria spp.'
24587,12392,b'Tabellaria sp. 1 ?'
24587,12393,b'Tabellaria sp. 2 ?'
24589,12394,b'Terpsinoe musica'
24591,12395,b'Thalassionema nitzschioides'
24592,12396,b'Thalassiosira baltica'
24592,12397,b'Thalassiosira visurgis'
24592,12398,b'Thalassiosira gessneri'
24592,12399,b'Thalassiosira pseudonana'
24592,12400,b'Thalassiosira weissflogii'
24592,12401,b'Thalassiosira bramaputrae'
24592,12402,b'Thalassiosira rudolfii'
24558,12403,b'Pseudostaurosira brevistriata'
24558,12404,b'Pseudostaurosira pseudoconstruens'
24529,12405,b'Orthoseira roeseana'
24393,12406,b'Bacillaria paradoxa'
24389,12407,b'Anorthoneis excentrica'
24399,12408,b'Campylodiscus clypeus'
24399,12409,b'Campylodiscus hibernicus'
24537,12410,b'Cymatosira belgica'
24432,12411,b'Didymosphenia geminata'
24489,12412,b'Gomphonitzschia agma'
24563,12413,b'Rhaphoneis amphiceros'
12415,12414,b'Actinocyclus normanii fo. subsalsus'
22530,12415,b'Actinocyclus normanii'
24502,12416,b'Licmophora gracilis'
5396,12417,b'Bacillariophyta undet.'
12417,12418,b'Bacillariophyta undet. (pennate)'
5396,12419,b'Undetermined Pennate sp. 1 ?'
5396,12420,b'Undetermined Pennate sp. 2 ?'
5396,12421,b'Undetermined Pennate sp. 3 ?'
5396,12422,b'Undetermined Pennate sp. 4 ?'
5396,12423,b'Undetermined Pennate sp. 5 ?'
12990,12424,b'Bacillariophyta undet. (centric) sp. 1?'
12990,12425,b'Bacillariophyta undet. (centric) sp. 2?'
5396,12426,b'Undetermined diatom CAF'
5396,12427,b'Undetermined diatom sp. 1?'
5396,12428,b'Undetermined diatom sp. 2 ?'
5396,12429,b'Undetermined diatom sp. 3 ?'
5396,12430,b'Undetermined diatom sp. 4 ?'
5396,12431,b'Undetermined diatom sp. 5 ?'
5396,12432,b'Undetermined diatom sp. 6 ?'
5396,12433,b'Undetermined diatom sp. 7 ?'
5396,12434,b'Undetermined diatom sp. 8 ?'
5396,12435,b'Undetermined diatom sp. 9 ?'
22534,12436,b'Naviculaceae undet. sp.'
24386,12437,b'Aneumastus tuscula'
24436,12438,b'Encyonema minutum'
24436,12439,b'Encyonema silesiacum'
24436,12440,b'Encyonema carina'
24436,12441,b'Encyonema brehmii'
24436,12442,b'Encyonema gaeumannii'
24436,12443,b'Encyonema lunatum'
24436,12444,b'Encyonema muelleri'
24436,12445,b'Encyonema perpusillum'
24436,12446,b'Encyonema prostratum'
24436,12447,b'Encyonema reichardtii'
24436,12448,b'Encyonema tenuissimum'
24436,12449,b'Encyonema triangulum'
24436,12450,b'Encyonema latens'
24436,12451,b'Encyonema auerswaldii'
24445,12452,b'Fallacia pygmaea'
24445,12453,b'Fallacia auriculata'
24445,12454,b'Fallacia cryptolyra'
24445,12455,b'Fallacia indifferens'
24445,12456,b'Fallacia monoculata'
24445,12457,b'Fallacia omissa'
24445,12458,b'Fallacia subhamulata'
24445,12459,b'Fallacia tenera'
19369,12460,b'Karayevia clevei'
19369,12461,b'Karayevia laterostrata'
24503,12462,b'Luticola mutica'
24503,12463,b'Luticola ventricosa'
24503,12464,b'Luticola cohnii'
24503,12465,b'Luticola goeppertiana'
39666,46135,b'cf. Arum'
24503,12466,b'Luticola mitigata'
24503,12467,b'Luticola undulata'
24503,12468,b'Luticola muticoides'
24505,12469,b'Martyana martyi'
24527,12470,b'Odontella rhombus'
19370,12471,b'Planothidium lanceolatum'
19370,12472,b'Planothidium peragalli'
24550,12473,b'Pleurosira laevis'
24569,12474,b'Sellaphora laevissima'
12476,12475,b'Sellaphora pupula var. capitata'
24569,12476,b'Sellaphora pupula'
24569,12477,b'Sellaphora americana'
24569,12478,b'Sellaphora bacillum'
24569,12479,b'Sellaphora disjuncta'
24569,12480,b'Sellaphora mutata'
24569,12481,b'Sellaphora rectangularis'
24569,12482,b'Sellaphora seminulum'
24579,12483,b'Staurosira construens'
12483,12484,b'Staurosira construens var. binodis'
12483,12485,b'Staurosira construens var. venter'
24400,12486,b'Campylostylus normannianus'
